Year,Category,Hospitals,Other Institutions,Physicians,Other Professionals ,Drugs,Capital,Public Health,Administration,Other Health Spending,Total,Shorthand,Legend,Province,Province Code
1999,F.3.13.1: Expenditure by year,67.71545621,3.01937774,14.47825896,1.915066436,1.318672668,23.34685659,4.531822099,9.533875688,21.51905868,147.3784451,F.3.13.1,Territorial government health expenditure by use of funds in millions of current dollars; Nunavut; 1974-1975 to 2018-2019,Nunavut,Nun.
1986,D.4.4.3: Expenditure by year,540.8513226,123.0018038,176.1343108,7.313299498,54.58579097,77.56869575,38.08975932,13.48081272,15.9118206,1046.937616,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
1987,D.4.4.3: Expenditure by year,584.9480684,124.1282904,192.1903336,7.652250767,63.50101324,108.2242265,38.54451163,12.63238117,19.39581451,1151.21689,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
1988,D.4.4.3: Expenditure by year,632.6794531,132.0780357,211.1847888,7.982062885,66.43112008,106.4758172,40.40005039,12.96324823,23.24123849,1233.435815,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
1989,D.4.4.3: Expenditure by year,687.3962905,139.6217741,229.9635348,8.092598913,71.65760818,112.8718016,40.04759718,18.25662533,26.64871379,1334.556544,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
1990,D.4.4.3: Expenditure by year,747.7222164,146.4360509,234.4602902,8.860054083,78.8230287,106.1659215,41.45284976,21.81384296,42.63347203,1428.367727,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
1991,D.4.4.3: Expenditure by year,792.8547603,151.3588356,250.6250604,9.64683682,83.7527229,75.93809823,41.91482412,21.6278727,50.54831414,1478.267325,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
1992,D.4.4.3: Expenditure by year,835.6449697,173.9563269,257.4545216,8.815568751,80.19149769,62.4423144,34.36254767,21.96096568,52.25229499,1527.081007,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
1993,D.4.4.3: Expenditure by year,825.8920519,185.1545598,262.055566,6.720154321,75.82697491,55.29146108,46.25079983,23.47043038,61.44702301,1542.109021,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
1994,D.4.4.3: Expenditure by year,829.125369,187.5174376,274.1885673,6.353661122,74.59324753,72.60444855,51.74616656,23.90599542,65.25924659,1585.29414,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
1995,D.4.4.3: Expenditure by year,831.6479833,186.2426213,277.641773,6.448052456,77.64595774,114.6320234,59.88918319,24.07345347,66.56096704,1644.782015,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
1996,D.4.4.3: Expenditure by year,842.2744053,185.678516,283.5831587,6.260152021,72.83074216,96.00409799,61.31716819,23.91232001,68.96222717,1640.822788,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
1997,D.4.4.3: Expenditure by year,830.0710988,190.8032564,296.5166437,6.644625892,74.59343151,54.15670412,62.99278011,25.82036405,71.45660433,1613.055509,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
1998,D.4.4.3: Expenditure by year,864.8972159,199.9902422,309.9982546,6.248855674,82.7971535,44.7671111,66.75075811,30.29055524,85.66047328,1691.40062,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
1999,D.4.4.3: Expenditure by year,935.3403572,209.8486809,336.1871196,5.761720332,91.89391528,41.03323826,69.11588592,33.12993029,102.5542733,1824.865121,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
2000,D.4.4.3: Expenditure by year,1001.972969,217.7365989,354.3942044,5.705801883,104.4091731,50.09873181,75.44261336,30.75731425,113.546473,1954.06388,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
2001,D.4.4.3: Expenditure by year,1069.521056,231.2345261,388.8133476,5.688626605,120.0885001,75.87779541,80.62017554,35.56622638,120.1481442,2127.558398,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
2002,D.4.4.3: Expenditure by year,1124.139543,243.264441,415.8198989,5.664009079,135.0491388,65.57141086,78.33390092,42.71740854,126.9997797,2237.559531,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
2003,D.4.4.3: Expenditure by year,1189.174144,251.9537271,453.3230074,5.932019566,149.492641,78.93805027,83.12721757,42.37928335,132.4107022,2386.730792,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
2004,D.4.4.3: Expenditure by year,1280.945812,263.0398496,494.6099237,5.782710281,165.4501767,116.8820807,86.4411298,41.07384581,141.8922518,2596.117781,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
2005,D.4.4.3: Expenditure by year,1360.903786,282.3624502,522.9943027,6.04338347,180.7688939,181.1480876,103.4711697,39.95001732,159.5358293,2837.17792,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
2006,D.4.4.3: Expenditure by year,1462.160006,324.5710553,562.0558956,6.121722136,196.3021406,252.4111163,112.463494,43.95971707,185.7932004,3145.838347,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
2007,D.4.4.3: Expenditure by year,1591.351156,373.5542536,598.946012,6.003254169,204.8375872,150.6559504,119.9605379,49.303233,210.1973165,3304.809301,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
2008,D.4.4.3: Expenditure by year,1709.24107,405.9697897,643.6238855,7.332424892,215.4839423,130.0118497,131.1652082,46.54922977,226.6343025,3516.011703,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
2009,D.4.4.3: Expenditure by year,1803.296642,442.7623514,687.4504636,7.821494635,233.5849229,102.6729639,146.237007,46.53975444,239.2793135,3709.644914,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
2010,D.4.4.3: Expenditure by year,1869.730329,484.6493947,718.3438152,8.464731808,250.2943756,110.8501184,144.5055179,49.4650379,250.1379149,3886.441235,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
2011,D.4.4.3: Expenditure by year,1885.130881,513.5773586,757.9864466,8.79435264,260.2035803,218.5970044,158.9393293,41.96573928,257.8223403,4103.017032,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
2012,D.4.4.3: Expenditure by year,1910.205839,539.0468078,777.6023865,9.431745976,249.5969707,113.959719,165.6528814,38.36209593,263.6827441,4067.54119,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
2013,D.4.4.3: Expenditure by year,1931.612482,539.2324683,765.1396705,10.80717677,234.9251467,102.6082027,173.4309944,36.6627749,260.6446114,4055.063527,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
2014,D.4.4.3: Expenditure by year,1918.49534,542.3992147,776.9007553,11.03690395,238.4027123,91.8072593,174.5085632,35.52735955,264.2962844,4053.374393,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
2015,D.4.4.3: Expenditure by year,2020.255908,540.790344,803.7848302,11.34479038,251.9168926,142.2084312,180.0710151,37.66684727,195.7880806,4183.827139,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
2016,D.4.4.3: Expenditure by year,1997.199501,553.5299025,827.0078322,11.72241418,262.3165865,164.0252157,188.678847,43.38032326,175.1736789,4223.034301,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
2017,D.4.4.3: Expenditure by year,1991.014517,549.8352078,848.5587979,12.15707988,270.2306956,258.6743109,202.0154579,41.3642031,178.0890546,4351.939324,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
2018,D.4.4.3: Expenditure by year,2058.429962,566.5621049,864.4627258,12.32540707,269.9024604,310.4759244,213.6384614,42.18829907,184.3662187,4522.351564,D.4.4.3,Provincial government per capita health expenditure by use of funds in current dollars; New Brunswick; 1975 to 2018,New Brunswick,N.B.
1975,D.4.11.1: Expenditure by year,2.3095,0.54625,1.44675,0.01275,0.03275,0.56125,0.70475,0.19675,0.36075,6.1715,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1976,D.4.11.1: Expenditure by year,4.38275,0.59625,1.79625,0.01525,0.03275,0.26725,0.83575,0.31825,0.57725,8.82175,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1977,D.4.11.1: Expenditure by year,5.32375,0.5435,2.037,0.01225,0.02075,0.101,0.88325,0.4515,0.6185,9.9915,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1978,D.4.11.1: Expenditure by year,6.016,0.56,2.4075,0.15725,0.02375,0.09025,1.0115,0.4005,0.73625,11.403,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1979,D.4.11.1: Expenditure by year,6.36975,0.56975,2.74475,0.23075,0.01025,0.176,0.99725,0.421,0.84725,12.36675,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1980,D.4.11.1: Expenditure by year,6.99475,0.67475,2.872,0.2,0.017,0.39975,1.0045,0.4355,1.002,13.60025,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1981,D.4.11.1: Expenditure by year,7.32475,0.773,3.47775,0.29425,0.069,0.1875,1.2215,0.519,1.151,15.01775,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1982,D.4.11.1: Expenditure by year,13.7505,0.88475,4.0895,0.426,0.18025,0.146,1.18375,0.4795,1.2595,22.39975,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1983,D.4.11.1: Expenditure by year,12.769,0.9675,4.417,0.52775,0.239,0.7255,1.475,0.484,1.1925,22.79725,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1984,D.4.11.1: Expenditure by year,11.2515,1.096,4.747,0.5885,0.21425,1.69,1.98,0.5725,1.36675,23.5065,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1985,D.4.11.1: Expenditure by year,11.91480348,1.22225,4.9335,0.3927301,0.212794776,1.28975,2.86725,0.50825,1.513171642,24.8545,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1986,D.4.11.1: Expenditure by year,12.53710116,1.47175,5.3485,0.1910767,0.327014925,1.50275,3.47075,1.11925,1.587057214,27.55525,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1987,D.4.11.1: Expenditure by year,12.98,1.71675,5.81425,0.45525,0.740502577,1.24575,3.2085,1.30825,1.895497423,29.36475,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1988,D.4.11.1: Expenditure by year,14.82,1.90675,6.42125,0.58425,1.049886772,1.37525,3.631,1.1545,2.471363228,33.41425,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1989,D.4.11.1: Expenditure by year,15.826,2.014,7.276,0.59525,1.211212789,1.172,3.58225,1.25675,3.326537211,36.26,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1990,D.4.11.1: Expenditure by year,16.68,2.39125,7.9665,0.587,1.282806647,0.715,3.7345,1.56425,3.719693353,38.641,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1991,D.4.11.1: Expenditure by year,18.13725,2.97575,8.8565,0.68780729,1.619411412,3.159653034,4.59925,1.713375,3.883531298,45.63252803,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1992,D.4.11.1: Expenditure by year,19.45303276,3.5487965,9.60057675,0.765359161,2.000761836,2.699614667,4.668956855,2.058087219,4.307448718,49.10263447,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1993,D.4.11.1: Expenditure by year,24.54986774,4.90142925,9.4553795,0.801481005,2.265733399,5.895846196,4.231673381,1.730493192,4.266763703,58.09866737,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1994,D.4.11.1: Expenditure by year,25.55057446,6.67267075,9.68074075,0.906382171,2.074444159,15.23248691,5.146582543,1.772193164,4.424126621,71.46020153,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1995,D.4.11.1: Expenditure by year,24.73718099,7.12138189,9.91929125,0.916376797,1.529376047,12.2387935,5.612323777,2.076256202,4.590068634,68.74104909,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1996,D.4.11.1: Expenditure by year,24.949695,7.378618118,10.63098742,0.887553546,1.494853442,9.190550687,5.792885296,2.148469495,5.130251877,67.60386489,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1997,D.4.11.1: Expenditure by year,24.38346531,7.805891853,11.13893797,1.128702563,1.883928838,2.278017174,12.07849249,2.431134326,6.425621757,69.55419229,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1998,D.4.11.1: Expenditure by year,24.02253325,8.163865551,11.211305,1.153722135,2.219337236,2.8,14.80105147,2.477021653,7.309784835,74.15862113,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
1999,D.4.11.1: Expenditure by year,24.6223415,8.959898089,11.36632475,1.352661916,2.704363379,2.780882798,15.63349947,2.594400285,8.425139103,78.43951129,D.4.11.1,Territorial government health expenditure by use of funds in millions of current dollars; Yukon; 1975 to 2018,Yukon,Y.T.
